"","Instrument","Holdings Filing Date","Earliest Holdings Date","Holdings Pct Of Traded Shares Held","Investor Shares Held","Holdings Value Held","Investor Full Name","Holdings Filing Type","Investor Parent Type Description","Investor Turnover","Investor Turnover code","Investor Turnover %","Investor Portfolio Number Of Securities Held","Investor Portfolio Num Of  Securities Bought","Investor Portfolio Number Of Securities Sold","Holdings Percent of  Portfolio","Investor Type Description","Investor Investment Style Code","Investor Investment Orientation","Investor Address Region","Investor Address Country"
"196","ENI.MI","2018-12-31","2017-12-31","0.0096","350190","5505757.22","Liontrust Portfolio Management Limited","Aggregate MFs","Investment Managers","LOW","LOW","27.5443","244","3","140","0.02","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","United Kingdom"
"197","ENI.MI","2018-12-31","1997-06-30","0.0095","345914","5438543.59","Etoile Gestion S.A.","Aggregate MFs","Investment Managers","MED","MED","54.2716","615","199","729","0.2","Investment Advisor","Core Growth","Active","Europe","France"
"198","ENI.MI","2018-12-31","1997-03-31","0.0095","345352","5429707.69","LBBW Asset Management Investmentgesellschaft mbH","Aggregate MFs","Investment Managers","MED","MED","75.3926","4287","1184","2940","0.11","Investment Advisor","GARP","Active","Europe","Germany"
"199","ENI.MI","2018-12-31","1997-12-31","0.0095","343865","5406328.72","Victory Capital Management Inc.","Aggregate MFs","Investment Managers","MED","MED","50.4251","44","7","45","0.53","Investment Advisor/Hedge Fund","Core Growth","Active","North America","United States"
"200","ENI.MI","2018-12-31","2017-03-31","0.0094","341480","5368831.17","Xact Kapitalforvaltning AB","Aggregate MFs","Investment Managers","LOW","LOW","23.9156","6023","2135","4669","0.3","Investment Advisor","Index","Passive","Europe","Sweden"
"201","ENI.MI","2017-07-31","2006-12-31","0.0094","340000","5382268.0","Credit Suisse Private Banking (Italy)","Aggregate MFs","Investment Managers",".",".",".","747","200","544","0.86","Bank and Trust","Growth","Active","Europe","Italy"
"202","ENI.MI","2018-09-30","2000-03-31","0.0093","337401","6376980.12","abrdn Asia Limited","Aggregate MFs","Investment Managers","LOW","LOW","38.3021","766","110","388","0.0","Investment Advisor","GARP","Active","Asia / Pacific","Singapore"
"203","ENI.MI","2018-12-31","2009-03-31","0.0092","335812","5279717.5","Commerzbank AG","Aggregate MFs","Investment Managers","LOW","LOW","30.5231","108","4","37","0.26","Bank and Trust","Index","Passive","Europe","Germany"
"204","ENI.MI","2018-12-31","2012-03-31","0.0091","331862","5217614.65","Causeway Capital Management LLC","Aggregate MFs","Investment Managers","LOW","LOW","47.677","234","59","462","0.01","Investment Advisor","Core Value","Active","North America","United States"
"205","ENI.MI","2018-12-31","2009-12-31","0.0091","330811","5201076.7","Alps Advisors, Inc.","Aggregate MFs","Investment Managers","LOW","LOW","42.2938","271","49","92","0.0","Investment Advisor/Hedge Fund","Index","Passive","North America","United States"
"206","ENI.MI","2018-12-31","2011-09-30","0.0091","330000","5188326.0","Helvetia Versicherungen","Aggregate MFs","Investment Managers","LOW","LOW","13.2702","715","179","806","0.0","Insurance Company","GARP","Active","Europe","Switzerland"
"207","ENI.MI","2018-12-31","2007-03-31","0.0087","315064","4953499.22","Manning & Napier Advisors, LLC","Aggregate MFs","Investment Managers","MED","MED","55.4788","5659","1706","4132","0.06","Investment Advisor","Core Value","Active","North America","United States"
"208","ENI.MI","2018-12-31","2012-01-31","0.0086","313058","4921960.49","Sanlam Investments UK Limited","Aggregate MFs","Investment Managers","HIGH","HIGH","173.2349","518","209","1008","0.06","Investment Advisor","Core Value","Active","Europe","United Kingdom"
"209","ENI.MI","2018-12-31","2001-06-30","0.0083","302503","4756012.67","Templeton Asset Management Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","46.3207","499","47","182","0.06","Investment Advisor","Core Value","Active","Asia / Pacific","Singapore"
"210","ENI.MI","2018-12-31","2017-12-31","0.0083","300000","4716660.0","Wydler Asset Management AG","Aggregate MFs","Investment Managers","MED","MED","63.6754","278","78","635","0.07","Investment Advisor","GARP","Active","Europe","Switzerland"
"211","ENI.MI","2018-02-28","2009-03-31","0.0082","299563","5009142.7","Validea Capital Management, LLC","Aggregate MFs","Investment Managers","LOW","LOW","12.691","1955","551","1618","0.09","Investment Advisor","Core Value","Active","North America","United States"
"212","ENI.MI","2018-12-31","2007-03-31","0.0082","297212","4672826.51","BlackRock Investment Management, LLC","Aggregate MFs","Investment Managers","LOW","LOW","26.1002","333","193","249","0.07","Investment Advisor/Hedge Fund","Deep Value","Active","North America","United States"
"213","ENI.MI","2018-12-31","1997-03-31","0.0082","297135","4671615.9","Evelyn Partners Investment Management LLP","Aggregate MFs","Investment Managers","MED","MED","53.4726","235","92","223","0.06","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","United Kingdom"
"214","ENI.MI","2018-12-31","1997-03-31","0.0081","296000","4653771.2","Credit Suisse Asset Management Funds S.p.A.","Aggregate MFs","Investment Managers","MED","MED","56.8086","1324","213","1258","0.05","Investment Advisor","Growth","Active","Europe","Italy"
"215","ENI.MI","2017-03-31","2007-09-30","0.008","290093","4741898.87","3 Banken-Generali Investment-Gesellschaft mbH","Aggregate MFs","Investment Managers",".",".",".","1751","625","1660","0.08","Investment Advisor",".","Active","Europe","Austria"
"216","ENI.MI","2018-12-31","2007-09-30","0.008","290000","4559438.0","Tocqueville Finance S.A.","Aggregate MFs","Investment Managers","MED","MED","51.5579","4760","2308","2487","0.01","Investment Advisor","Core Value","Active","Europe","France"
"217","ENI.MI","2018-12-31","2007-03-31","0.008","289462","4550979.46","O'Shaughnessy Asset Management, LLC","Aggregate MFs","Investment Managers","MED","MED","72.5358","76","5","115","0.12","Investment Advisor","Core Growth","Active","North America","United States"
"218","ENI.MI","2018-12-31","2011-06-30","0.0079","287608","4521830.5","VanEck Asset Management B.V.","Aggregate MFs","Investment Managers","LOW","LOW","38.1412","761","117","527","0.8","Investment Advisor","Index","Passive","Europe","Netherlands"
"219","ENI.MI","2018-12-31","2015-12-31","0.0077","280064","4403222.22","Dorval Asset Management","Aggregate MFs","Investment Managers","MED","MED","66.5679","601","118","326","0.01","Investment Advisor","GARP","Active","Europe","France"
"220","ENI.MI","2017-07-31","2007-09-30","0.0076","277250","4388922.95","LUKB Expert Fondsleitung AG","Aggregate MFs","Investment Managers",".",".",".","179","48","32","0.03","Investment Advisor","Core Growth","Active","Europe","Switzerland"
"221","ENI.MI","2018-12-31","1998-03-31","0.0075","271928","4275306.4","Mapfre Inversión Dos, S.G.I.I.C., S.A.","Aggregate MFs","Investment Managers","LOW","LOW","30.5301","593","158","560","0.01","Investment Advisor","Yield","Active","Europe","Spain"
"222","ENI.MI","2018-12-31","1997-06-30","0.007","253303","3982491.04","SunAmerica Asset Management, LLC","Aggregate MFs","Investment Managers","LOW","LOW","26.2057","935","368","790","0.03","Investment Advisor","Growth","Active","North America","United States"
"223","ENI.MI","2018-12-31","2015-04-30","0.0069","252090","3963409.4","Decalia SA","Aggregate MFs","Investment Managers","HIGH","HIGH","115.9919","323","37","166","0.76","Investment Advisor",".","Active","Europe","Switzerland"
"224","ENI.MI","2018-12-31","2003-03-31","0.0069","250637","3940565.04","BlackRock Asset Management Canada Limited","Aggregate MFs","Investment Managers","LOW","LOW","13.044","179","32","78","0.46","Investment Advisor/Hedge Fund","Index","Passive","North America","Canada"
"225","ENI.MI","2018-12-31","2008-06-30","0.0069","249145","3917117.96","BG Fund Management Luxembourg S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","142.7019","1246","448","829","7.26","Investment Advisor","Core Growth","Active","Europe","Luxembourg"
"226","ENI.MI","2018-05-31","2000-03-31","0.0068","247241","4477003.48","Mitsubishi UFJ Kokusai Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","22.703","376","16","148","0.77","Investment Advisor","Core Growth","Active","Asia / Pacific","Japan"
"227","ENI.MI","2018-12-31","2014-03-31","0.0068","246493","3875412.24","Callan LLC","Aggregate MFs","Investment Managers","LOW","LOW","24.6026","884","565","909","0.89","Investment Advisor/Hedge Fund","GARP","Active","North America","United States"
"228","ENI.MI","2018-12-31","2016-04-30","0.0066","240000","3773328.0","Vector Asset Management S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","169.6756","2639","742","2655","0.02","Investment Advisor","GARP","Active","Europe","Luxembourg"
"229","ENI.MI","2018-12-31","2016-04-30","0.0065","237794","3738644.83","Riverfront Investment Group, LLC","Aggregate MFs","Investment Managers","MED","MED","72.8344","2251","599","1171","0.0","Investment Advisor","Core Growth","Active","North America","United States"
"230","ENI.MI","2018-12-31","2016-10-31","0.0065","236881","3724290.46","Pacer Advisors, Inc.","Aggregate MFs","Investment Managers","HIGH","HIGH","111.9633","1470","635","198","1.74","Investment Advisor","Index","Passive","North America","United States"
"231","ENI.MI","2018-11-30","2015-06-30","0.0065","236000","3804178.4","ERSEL Gestion Internationale S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","131.6937","899","133","721","0.01","Investment Advisor",".","Active","Europe","Luxembourg"
"232","ENI.MI","2018-12-31","1998-06-30","0.0064","233020","3663596.81","Merian Global Investors (UK) Limited_NLE","Aggregate MFs","Investment Managers","MED","MED","82.6159","103","43","213","0.01","Investment Advisor/Hedge Fund",".","Active","Europe","United Kingdom"
"233","ENI.MI","2018-12-31","2015-08-31","0.0062","225958","3552566.34","MLC Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","47.1073","4858","1709","2501","0.01","Investment Advisor",".","Active","Asia / Pacific","Australia"
"234","ENI.MI","2018-12-31","2003-09-30","0.0061","223354","3511616.26","DNB Asset Management AS","Aggregate MFs","Investment Managers","LOW","LOW","42.8584","84","2","149","0.02","Investment Advisor/Hedge Fund","Growth","Active","Europe","Norway"
"235","ENI.MI","2018-12-31","2007-03-31","0.0059","216128","3398007.64","Acadian Asset Management LLC","Aggregate MFs","Investment Managers","MED","MED","56.682","26","3","34","0.0","Investment Advisor/Hedge Fund","Deep Value","Passive","North America","United States"
"236","ENI.MI","2018-12-31","2000-09-30","0.0058","212224","3336628.17","G.I.I.C. Fineco S.G.I.I.C, S.A.U.","Aggregate MFs","Investment Managers","MED","MED","67.9547","94","61","350","0.06","Investment Advisor","Growth","Active","Europe","Spain"
"237","ENI.MI","2018-12-31","2009-03-31","0.0058","210335","3306937.75","QS Investors, LLC_NLE","Aggregate MFs","Investment Managers","LOW","LOW","43.6612","165","136","104","0.07","Investment Advisor/Hedge Fund",".","Passive","North America","United States"
"238","ENI.MI","2018-12-31","2000-12-31","0.0057","205845","3236344.89","Warburg Invest AG","Aggregate MFs","Investment Managers","MED","MED","55.4228","2391","723","935","0.1","Investment Advisor","GARP","Active","Europe","Germany"
"239","ENI.MI","2018-12-31","2009-06-30","0.0056","205023","3223412.61","Santander Towarzystwo Funduszy Inwestycyjnych S.A.","Aggregate MFs","Investment Managers","LOW","LOW","37.3458","648","86","751","0.01","Investment Advisor","Yield","Active","Europe","Poland"
"240","ENI.MI","2018-12-31","2016-09-30","0.0056","203919","3206063.85","Hirtle, Callaghan & Co., LLC","Aggregate MFs","Investment Managers","LOW","LOW","34.7906","99","59","262","4.05","Investment Advisor/Hedge Fund","Hedge Fund","Active","North America","United States"
"241","ENI.MI","2018-12-31","1997-03-31","0.0056","202976","3191237.78","JPMorgan Asset Management (Asia Pacific) Limited","Aggregate MFs","Investment Managers","MED","MED","64.6113","1825","330","948","0.0","Investment Advisor/Hedge Fund","GARP","Active","Asia / Pacific","Hong Kong"
"242","ENI.MI","2018-12-31","2000-09-30","0.0056","202632","3185820.83","Santander Asset Management - S.G.F.I.M., S.A","Aggregate MFs","Investment Managers","HIGH","HIGH","103.23","753","220","718","0.57","Investment Advisor",".","Active","Europe","Portugal"
"243","ENI.MI","2018-12-31","1999-06-30","0.0055","201163","3162733.35","State Street Global Advisors Ltd. (Canada)","Aggregate MFs","Investment Managers","LOW","LOW","19.9407","2748","1123","3295","0.05","Investment Advisor/Hedge Fund","Index","Passive","North America","Canada"
"244","ENI.MI","2018-12-31","2001-12-31","0.0054","196700","3092564.99","AXA Investment Managers UK Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","39.4407","179","24","88","0.0","Investment Advisor/Hedge Fund","Core Value","Active","Europe","United Kingdom"
"245","ENI.MI","2018-12-31","2002-06-30","0.0054","194558","3058887.94","W & W Asset Management GmbH","Aggregate MFs","Investment Managers","HIGH","HIGH","127.5393","342","115","327","0.73","Investment Advisor","Core Growth","Active","Europe","Germany"
"246","ENI.MI","2018-11-30","1999-09-30","0.0053","191092","3080288.38","Security Kapitalanlage AG","Aggregate MFs","Investment Managers","LOW","LOW","12.6872","1497","276","386","0.03","Investment Advisor","Index","Passive","Europe","Austria"
"247","ENI.MI","2018-12-31","1997-06-30","0.0052","189668","2982006.18","Zenit SGR S.p.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","112.4855","1114","1018","309","0.89","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Italy"
"248","ENI.MI","2018-09-30","2002-09-30","0.0052","189400","3579716.82","Gesprofit S.A. S.G.I.I.C.","Aggregate MFs","Investment Managers","LOW","LOW","6.3964","2280","1445","1059","0.0","Investment Advisor","Core Growth","Active","Europe","Spain"
"249","ENI.MI","2018-09-30","2003-03-31","0.0052","188465","3562045.04","BOCI-Prudential Asset Management Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","22.5347","382","111","378","0.02","Investment Advisor","Core Value","Active","Asia / Pacific","Hong Kong"
"250","ENI.MI","2018-12-31","2014-08-31","0.0052","188000","2955773.6","SOPRARNO SGR S.p.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","123.0925","2656","1605","1472","0.02","Investment Advisor",".","Active","Europe","Italy"
"251","ENI.MI","2018-12-31","2007-03-31","0.0052","187800","2952629.16","Connor, Clark & Lunn Investment Management Ltd.","Aggregate MFs","Investment Managers","MED","MED","53.3348","347","31","107","0.11","Investment Advisor/Hedge Fund","Core Value","Active","North America","Canada"
"252","ENI.MI","2018-12-31","2001-12-31","0.0051","184632","2902821.23","Eika Kapitalforvaltning AS","Aggregate MFs","Investment Managers","MED","MED","72.3156","340","58","422","0.14","Investment Advisor/Hedge Fund","GARP","Active","Europe","Norway"
"253","ENI.MI","2018-12-31","1997-03-31","0.0051","184398","2899142.24","Metropolitan Life Insurance Co. (US)","Aggregate MFs","Investment Managers","LOW","LOW","26.1739","2336","481","979","0.03","Insurance Company","Index","Passive","North America","United States"
"254","ENI.MI","2018-12-31","1998-09-30","0.0048","176123","2769041.03","Irish Life Investment Managers Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","25.9404","831","309","437","0.1","Investment Advisor","Core Value","Active","Europe","Ireland"
"255","ENI.MI","2018-12-31","1999-09-30","0.0047","172015","2704461.44","Jupiter Asset Management Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","42.4624","132","64","64","0.04","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","United Kingdom"
"256","ENI.MI","2018-12-31","2007-03-31","0.0047","171976","2703848.28","CIBC Asset Management Inc.","Aggregate MFs","Investment Managers","LOW","LOW","27.4806","172","22","161","1.93","Investment Advisor","Core Value","Active","North America","Canada"
"257","ENI.MI","2018-12-31","1997-03-31","0.0047","170388","2678874.21","HSBC Global Asset Management Deutschland GmbH","Aggregate MFs","Investment Managers","MED","MED","66.0103","479","188","588","0.0","Investment Advisor","Core Value","Active","Europe","Germany"
"258","ENI.MI","2018-12-31","1998-03-31","0.0046","166381","2615875.36","Siemens Fonds Invest GmbH","Aggregate MFs","Investment Managers","MED","MED","78.6018","51","14","28","0.02","Investment Advisor","Core Growth","Active","Europe","Germany"
"259","ENI.MI","2018-12-31","1997-09-30","0.0045","164414","2584956.68","Warburg Invest Kapitalanlagegesellschaft mbH","Aggregate MFs","Investment Managers","LOW","LOW","49.3928","249","247","279","0.05","Investment Advisor","Core Growth","Active","Europe","Germany"
"260","ENI.MI","2018-12-31","1997-03-31","0.0045","163063","2563709.1","Lazard Asset Management Limited","Aggregate MFs","Investment Managers","MED","MED","54.1616","6834","2642","2405","0.0","Investment Advisor/Hedge Fund","Core Value","Active","Europe","United Kingdom"
"261","ENI.MI","2017-03-31","2017-03-31","0.0045","162504","2656312.06","Nuveen Asset Management, LLC","Aggregate MFs","Investment Managers","MED","MED","61.7132","174","8","62","0.36","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"262","ENI.MI","2017-08-31","2006-03-31","0.0045","161854","2538340.1","DB Platinum Advisors","Aggregate MFs","Investment Managers","LOW","LOW","30.321","3486","1319","882","0.65","Investment Advisor","Index","Passive","Europe","Luxembourg"
"263","ENI.MI","2018-12-31","2018-12-31","0.0044","161646","2541430.74","Aspiriant, LLC","Aggregate MFs","Investment Managers","MED","MED","82.7448","1149","561","610","0.03","Investment Advisor","Yield","Active","North America","United States"
"264","ENI.MI","2018-12-31","2014-03-31","0.0044","161300","2535997.62","Vident Investment Advisory, LLC","Aggregate MFs","Investment Managers","MED","MED","66.6517","482","174","400","0.05","Investment Advisor",".","Active","North America","United States"
"265","ENI.MI","2018-12-31","1997-03-31","0.0044","161136","2533419.17","Société Générale Gestion","Aggregate MFs","Investment Managers","MED","MED","83.7587","139","14","32","0.0","Investment Advisor","Core Growth","Active","Europe","France"
"266","ENI.MI","2017-12-31","2014-06-30","0.0044","160659","2659629.42","Cygnus Asset Management SGIIC, S.A.","Aggregate MFs","Investment Managers",".",".",".","2276","745","1789","0.11","Hedge Fund","Hedge Fund","Active","Europe","Spain"
"267","ENI.MI","2018-12-31","2011-10-31","0.0044","160421","2522171.05","Sal. Oppenheim jr. & Cie. AG & Co. KGaA (Asset Management)","Aggregate MFs","Investment Managers","MED","MED","69.8082","931","147","411","2.9","Investment Advisor",".","Active","Europe","Germany"
"268","ENI.MI","2018-12-31","2010-08-31","0.0044","160000","2515552.0","Conservateur Gestion Valor SA","Aggregate MFs","Investment Managers","HIGH","HIGH","113.0093","415","154","138","2.42","Investment Advisor",".","Active","Europe","France"
"269","ENI.MI","2018-05-31","2001-06-30","0.0044","159718","2892157.57","Sumitomo Mitsui Trust Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","HIGH","HIGH","99.0574","62","13","39","0.0","Investment Advisor","Core Growth","Active","Asia / Pacific","Japan"
"270","ENI.MI","2018-12-31","2000-09-30","0.0043","155586","2446154.21","Gescooperativo, S.A., S.G.I.I.C.","Aggregate MFs","Investment Managers","LOW","LOW","48.4101","4006","1522","3283","0.51","Investment Advisor","GARP","Active","Europe","Spain"
"271","ENI.MI","2018-12-31","1997-06-30","0.0042","152998","2405471.57","Nikko Asset Management Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","16.1572","2068","426","1266","0.19","Investment Advisor/Hedge Fund","Core Growth","Active","Asia / Pacific","Japan"
"272","ENI.MI","2018-12-31","2006-12-31","0.0041","150545","2366898.6","PanAgora Asset Management Inc.","Aggregate MFs","Investment Managers","MED","MED","61.2853","197","1","21","0.35","Investment Advisor/Hedge Fund","GARP","Passive","North America","United States"
"273","ENI.MI","2018-07-31","2017-10-31","0.0041","150042","2888008.42","Aventicum Capital Management","Aggregate MFs","Investment Managers","LOW","LOW","45.7897","247","15","243","0.04","Investment Advisor/Hedge Fund","Core Value","Active","Europe","Switzerland"
"274","ENI.MI","2018-02-28","2017-11-30","0.0041","150000","2508225.0","Darwin Inversiones S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","128.5203","875","147","1687","0.05","Investment Advisor",".","Active","Latin America","Argentina"
"275","ENI.MI","2018-12-31","2010-05-31","0.0041","149807","2355295.62","Dimensional Fund Advisors, Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","30.4457","1566","195","811","0.0","Investment Advisor","Deep Value","Passive","Europe","United Kingdom"
"276","ENI.MI","2018-12-31","2018-12-31","0.004","144000","2263996.8","Zenito Oy","Aggregate MFs","Investment Managers",".",".",".","1885","242","2022","0.05","Investment Advisor","Core Value","Active","Europe","Finland"
"277","ENI.MI","2017-06-30","1997-03-31","0.004","143564","2158141.99","Lord, Abbett & Co. LLC","Aggregate MFs","Investment Managers","MED","MED","64.8669","221","88","86","0.0","Investment Advisor","Core Value","Active","North America","United States"
"278","ENI.MI","2018-09-30","2000-03-31","0.0039","141878","2681536.76","Caja España Fondos, S.A., S.G.I.I.C.","Aggregate MFs","Investment Managers","HIGH","HIGH","124.466","512","84","256","0.35","Investment Advisor","GARP","Active","Europe","Spain"
"279","ENI.MI","2018-12-31","2007-03-31","0.0039","141619","2226562.24","Aberdeen Asset Managers Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","38.0692","54","4","9","0.01","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","United Kingdom"
"280","ENI.MI","2017-12-31","1997-03-31","0.0038","139047","2301853.56","Groupama Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","11.3537","446","257","496","0.0","Investment Advisor","Core Growth","Active","Europe","France"
"281","ENI.MI","2018-12-31","2010-03-31","0.0038","138643","2179772.97","Degussa Bank AG","Aggregate MFs","Investment Managers","LOW","LOW","25.5192","600","202","413","0.0","Bank and Trust","GARP","Active","Europe","Germany"
"282","ENI.MI","2018-12-31","2006-06-30","0.0038","137927","2168515.88","LLB Asset Management AG","Aggregate MFs","Investment Managers","MED","MED","90.5","1828","337","721","0.33","Investment Advisor","Core Value","Active","Europe","Liechtenstein"
"283","ENI.MI","2018-12-31","2011-12-31","0.0038","137000","2153941.4","Creutz & Partners, Global Asset Management S.A.","Aggregate MFs","Investment Managers","HIGH","HIGH","102.669","275","39","74","0.0","Investment Advisor","Yield","Active","Europe","Luxembourg"
"284","ENI.MI","2018-12-31","2008-03-31","0.0036","129098","2029704.58","IQAM Invest GmbH","Aggregate MFs","Investment Managers","HIGH","HIGH","141.7909","56","1","10","2.74","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","Austria"
"285","ENI.MI","2018-12-31","1997-03-31","0.0035","128285","2016927.8","Oddo BHF Asset Management GmbH","Aggregate MFs","Investment Managers","HIGH","HIGH","104.3165","2099","412","1864","0.16","Investment Advisor","GARP","Active","Europe","Germany"
"286","ENI.MI","2017-03-31","1997-03-31","0.0034","125000","2043262.5","Credit Mutuel Asset Management","Aggregate MFs","Investment Managers","LOW","LOW","35.8098","619","621","10","0.15","Investment Advisor","Growth","Active","Europe","France"
"287","ENI.MI","2018-12-31","1998-03-31","0.0034","124695","1960479.73","State Street Global Advisors (France) S.A.","Aggregate MFs","Investment Managers","LOW","LOW","32.3891","136","54","156","0.02","Investment Advisor","Index","Passive","Europe","France"
"288","ENI.MI","2018-12-31","2014-12-31","0.0034","122105","1919759.23","HanseMerkur Trust AG","Aggregate MFs","Investment Managers","MED","MED","70.2625","665","207","332","0.05","Investment Advisor",".","Active","Europe","Germany"
"289","ENI.MI","2018-12-31","1997-06-30","0.0033","121577","1911457.91","Manulife Investment Management (Europe) Limited (Sibling)","Aggregate MFs","Investment Managers","MED","MED","91.5958","933","33","275","0.18","Investment Advisor",".","Active","Europe","United Kingdom"
"290","ENI.MI","2018-12-31","2014-09-30","0.0033","120000","1886664.0","Talence Gestion, SAS","Aggregate MFs","Investment Managers","MED","MED","89.4631","565","112","389","0.32","Investment Advisor",".","Active","Europe","France"
"291","ENI.MI","2018-11-30","2001-12-31","0.0033","119421","1924994.42","State Street Global Advisors (Japan) Co., Ltd.","Aggregate MFs","Investment Managers","LOW","LOW","31.9977","88","1","18","0.1","Investment Advisor","Index","Passive","Asia / Pacific","Japan"
"292","ENI.MI","2018-12-31","2016-12-31","0.0032","117000","1839497.4","Midas Wealth Management SA","Aggregate MFs","Investment Managers","MED","MED","78.2794","213","43","172","0.17","Investment Advisor",".","Active","Europe","Luxembourg"
"293","ENI.MI","2018-12-31","2011-04-30","0.0032","116912","1838113.85","Principal Management Corporation","Aggregate MFs","Strategic Entities","LOW","LOW","36.3042","30","27","53","0.28","Corporation",".","Active","North America","United States"
"294","ENI.MI","2018-12-31","2010-04-30","0.0032","116231","1827411.9","Parametric Portfolio Associates LLC","Aggregate MFs","Investment Managers","LOW","LOW","17.9015","1672","859","1249","0.01","Investment Advisor","Aggres. Gr.","Passive","North America","United States"
"295","ENI.MI","2018-12-31","2009-09-30","0.0032","115000","1808053.0","Messieurs Hottinguer & Cie Gestion Privée S.A.","Aggregate MFs","Investment Managers","LOW","LOW","49.6791","169","1","79","0.0","Investment Advisor",".","Active","Europe","France"
"296","ENI.MI","2018-12-31","2018-05-31","0.0031","113880","1790444.14","USAA Asset Management Company","Aggregate MFs","Investment Managers","MED","MED","69.1952","4876","2607","2505","0.01","Investment Advisor",".","Active","North America","United States"
"297","ENI.MI","2018-12-31","2000-09-30","0.0031","113669","1787131.52","Ampega Investment GmbH","Aggregate MFs","Investment Managers","LOW","LOW","46.1171","259","79","386","0.11","Investment Advisor","GARP","Active","Europe","Germany"
"298","ENI.MI","2018-12-31","1997-03-31","0.0031","113513","1784678.85","GAM Investment Management (Switzerland) AG","Aggregate MFs","Investment Managers","MED","MED","73.4173","4475","1443","3235","1.07","Investment Advisor/Hedge Fund","GARP","Active","Europe","Switzerland"
"299","ENI.MI","2018-12-31","1999-06-30","0.0031","113151","1778982.65","KEPLER-FONDS Kapitalanlagegesellschaft m.b.H.","Aggregate MFs","Investment Managers","MED","MED","81.3991","1575","27","411","0.0","Investment Advisor","GARP","Active","Europe","Austria"
"300","ENI.MI","2018-12-31","2011-03-31","0.0031","112955","1775901.1","IndexIQ Advisors LLC","Aggregate MFs","Investment Managers","HIGH","HIGH","117.0285","1201","329","475","0.0","Investment Advisor/Hedge Fund","Index","Passive","North America","United States"
"301","ENI.MI","2018-12-31","2018-05-31","0.0031","112166","1763496.29","ETF Architect","Aggregate MFs","Investment Managers","HIGH","HIGH","178.9254","2864","920","3230","0.0","Investment Advisor",".","Active","North America","United States"
"302","ENI.MI","2018-12-31","2009-12-31","0.003","110300","1734158.66","Guggenheim Investments","Aggregate MFs","Investment Managers","MED","MED","77.9133","1421","906","1598","0.1","Investment Advisor/Hedge Fund","Core Value","Active","North America","United States"
"303","ENI.MI","2018-12-31","1999-06-30","0.003","110000","1729442.0","CA Indosuez Wealth (Europe) S.A.","Aggregate MFs","Investment Managers","MED","MED","64.9488","244","130","106","0.03","Bank and Trust","Core Value","Active","Europe","Luxembourg"
"304","ENI.MI","2018-12-31","2008-12-31","0.0029","107000","1682275.4","GN Invest & Consulting AG","Aggregate MFs","Investment Managers","LOW","LOW","21.9344","227","6","48","0.0","Investment Advisor",".","Active","Europe","Liechtenstein"
"305","ENI.MI","2018-09-30","2004-12-31","0.0029","107000","2022332.1","Investitori SGR S.p.A.","Aggregate MFs","Investment Managers","LOW","LOW","39.1256","220","35","257","0.49","Investment Advisor","Core Growth","Active","Europe","Italy"
"306","ENI.MI","2018-12-31","2003-09-30","0.0029","105224","1654352.77","Keppler Asset Management, Inc.","Aggregate MFs","Investment Managers","LOW","LOW","31.4991","71","18","57","1.38","Investment Advisor","Core Value","Active","North America","United States"
"307","ENI.MI","2018-12-31","2001-12-31","0.0029","105000","1650831.0","Consultinvest Asset Management SGR S.p.A.","Aggregate MFs","Investment Managers","LOW","LOW","43.0964","51","14","89","0.56","Investment Advisor","Core Growth","Active","Europe","Italy"
"308","ENI.MI","2018-06-30","2012-06-30","0.0029","104231","1936932.83","Exane Asset Management","Aggregate MFs","Investment Managers","HIGH","HIGH","101.9026","749","221","717","0.01","Investment Advisor/Hedge Fund","Hedge Fund","Active","Europe","France"
"309","ENI.MI","2018-12-31","1997-05-15","0.0029","104055","1635977.88","Aviva Investors Global Services Limited","Aggregate MFs","Investment Managers","LOW","LOW","45.9723","1040","184","673","0.01","Investment Advisor/Hedge Fund","Core Growth","Active","Europe","United Kingdom"
